judge_label,split_id,dev_models,test_models,dev_size,test_size,n_questions,topdisc_rho,topdisc_tau,topdisc_pairwise_acc,topdisc_top1_match,random_trials,random_mean_rho,random_std_rho,random_min_rho,random_max_rho,random_p05_rho,random_p95_rho,random_mean_tau,random_mean_pairwise_acc,random_mean_top1_match,topdisc_beats_random_trial_rate
qwen32,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.9470000000000001,0.09482088377567463,0.4,1.0,0.8,1.0,0.9246666666666666,0.9583333333333334,0.9,0.255
qwen32,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.983,0.05577633906953735,0.8,1.0,0.8,1.0,0.9733333333333334,0.98625,1.0,0.085
qwen32,8,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.773,0.23973109935926126,0.19999999999999996,1.0,0.4,1.0,0.7373333333333333,0.8545833333333334,0.51,0.22
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.869,0.16443539764904636,0.4,1.0,0.4,1.0,0.8303333333333334,0.9079166666666667,0.64,0.075
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.901,0.1523121794210824,0.19999999999999996,1.0,0.7800000000000005,1.0,0.867,0.9283333333333333,0.695,0.39
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.878,0.14668333238647122,0.19999999999999996,1.0,0.8,1.0,0.8356666666666667,0.91125,0.565,0.52
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.9410000000000001,0.10353260356042437,0.19999999999999996,1.0,0.8,1.0,0.915,0.9545833333333333,0.755,0.28
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.953,0.0847997641506154,0.8,1.0,0.8,1.0,0.9333333333333333,0.96375,0.8,0.235
qwen32,9,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.719,0.2669063506175902,0.19999999999999996,1.0,0.19999999999999996,1.0,0.6496666666666666,0.8091666666666667,0.415,0.285
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.8160000000000001,0.18478095139921755,0.19999999999999996,1.0,0.4,1.0,0.7583333333333333,0.87,0.55,0.125
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.8270000000000001,0.21323930219356843,0.19999999999999996,1.0,0.4,1.0,0.7786666666666666,0.88125,0.57,0.56
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.883,0.1590943116519255,0.19999999999999996,1.0,0.4,1.0,0.8393333333333333,0.9137500000000001,0.66,0.465
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.894,0.16359706598836055,0.19999999999999996,1.0,0.7800000000000005,1.0,0.8576666666666667,0.9220833333333334,0.695,0.41
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.95,0.08660254037844385,0.8,1.0,0.8,1.0,0.925,0.9604166666666667,0.78,0.25
qwen32,10,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.893,0.13096182649917493,0.4,1.0,0.6,1.0,0.8236666666666667,0.9020833333333333,0.63,0.45
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.949,0.09380298502713012,0.6,1.0,0.8,1.0,0.9143333333333333,0.9529166666666666,0.795,0.24
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.9460000000000001,0.09738583059151878,0.6,1.0,0.8,1.0,0.9096666666666666,0.9545833333333333,0.845,0.25
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.973,0.07396620850090938,0.6,1.0,0.8,1.0,0.955,0.9754166666666667,0.885,0.125
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.979,0.0644903093495449,0.6,1.0,0.8,1.0,0.965,0.9808333333333333,0.905,0.1
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,11,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.851,0.12489595669996686,0.6,1.0,0.6,1.0,0.792,0.885,0.565,0.1
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,1.0,1.0,1.0,1.0,200,0.901,0.11135079703351923,0.6,1.0,0.8,1.0,0.8516666666666667,0.92125,0.625,0.465
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.9,0.10954451150103321,0.6,1.0,0.8,1.0,0.848,0.9191666666666667,0.635,0.475
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.912,0.10888526071052958,0.6,1.0,0.8,1.0,0.873,0.93125,0.67,0.415
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.926,0.10061808982484212,0.6,1.0,0.8,1.0,0.898,0.9433333333333334,0.715,0.36
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,60,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.954,0.08416650165000324,0.8,1.0,0.8,1.0,0.9416666666666667,0.96625,0.825,0.0
qwen32,12,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.774,0.24520195757783012,-0.19999999999999996,1.0,0.19999999999999996,1.0,0.714,0.8462500000000001,0.62,0.675
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.856,0.18564482217395667,0.19999999999999996,1.0,0.4,1.0,0.8003333333333333,0.8904166666666666,0.72,0.53
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.897,0.15617618256315524,0.19999999999999996,1.0,0.8,1.0,0.8606666666666667,0.9216666666666666,0.795,0.41
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.9,0.14832396974191325,0.19999999999999996,1.0,0.8,1.0,0.8606666666666667,0.92375,0.79,0.41
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.931,0.11242330719205869,0.4,1.0,0.8,1.0,0.8983333333333333,0.94625,0.88,0.315
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.983,0.05577633906953735,0.8,1.0,0.8,1.0,0.9733333333333334,0.98625,0.995,0.085
qwen32,13,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,10,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.78,0.22,0.19999999999999996,1.0,0.4,1.0,0.7343333333333333,0.8554166666666667,0.49,0.18
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,20,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.868,0.1678570820668583,0.19999999999999996,1.0,0.4,1.0,0.832,0.9075,0.62,0.07
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.878,0.15071828024496564,0.19999999999999996,1.0,0.8,1.0,0.839,0.9116666666666666,0.595,0.51
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.898,0.13563185466548777,0.19999999999999996,1.0,0.8,1.0,0.8596666666666667,0.9229166666666667,0.63,0.445
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.92,0.1095445115010332,0.4,1.0,0.8,1.0,0.893,0.9408333333333333,0.69,0.38
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.9490000000000001,0.08717224328879002,0.8,1.0,0.8,1.0,0.9233333333333333,0.9595833333333333,0.77,0.255
qwen32,14,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,10,1.0,1.0,1.0,1.0,200,0.905,0.12479983974348684,0.6,1.0,0.6,1.0,0.843,0.9116666666666666,0.7,0.405
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,20,1.0,1.0,1.0,1.0,200,0.952,0.09641576634555159,0.6,1.0,0.8,1.0,0.919,0.95625,0.875,0.215
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,25,1.0,1.0,1.0,1.0,200,0.987,0.04930517214248419,0.8,1.0,0.8,1.0,0.9783333333333333,0.9875,0.965,0.065
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,30,1.0,1.0,1.0,1.0,200,0.984,0.05425863986500213,0.8,1.0,0.8,1.0,0.9733333333333334,0.9854166666666667,0.95,0.08
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,40,1.0,1.0,1.0,1.0,200,0.995,0.031224989991991983,0.8,1.0,1.0,1.0,0.9916666666666667,0.9958333333333333,0.98,0.025
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,60,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,15,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
qwen32,16,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.898,0.14420818284688286,0.19999999999999996,1.0,0.6,1.0,0.846,0.9137500000000001,0.67,0.42
qwen32,16,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat","OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.95,0.103440804327886,0.4,1.0,0.8,1.0,0.9213333333333333,0.9595833333333333,0.84,0.22
